97, 6.161195e+01, -5.403059e+01, 6.472327e+01, 1.864967e+02, 1.718927e+02, 3.432488e+02 
98, 6.049919e+01, -5.373112e+01, 6.156181e+01, 1.871328e+02, 1.725668e+02, 3.425874e+02 
99, 5.923111e+01, -5.317091e+01, 5.857357e+01, 1.878304e+02, 1.732333e+02, 3.418945e+02 
100, 5.881009e+01, -5.490630e+01, 5.350230e+01, 1.882918e+02, 1.738886e+02, 3.404230e+02 
101, 5.715806e+01, -5.360571e+01, 5.108216e+01, 1.891407e+02, 1.745395e+02, 3.396752e+02 
102, 5.617421e+01, -5.417756e+01, 4.695511e+01, 1.898004e+02, 1.751603e+02, 3.380932e+02 
103, 5.518225e+01, -5.488524e+01, 4.267208e+01, 1.904762e+02, 1.757554e+02, 3.360777e+02 
104, 5.372574e+01, -5.442163e+01, 3.944183e+01, 1.913360e+02, 1.763671e+02, 3.342609e+02 
105, 5.195583e+01, -5.312218e+01, 3.698236e+01, 1.923498e+02, 1.770029e+02, 3.326639e+02 
106, 5.065483e+01, -5.327422e+01, 3.323652e+01, 1.932201e+02, 1.775770e+02, 3.295996e+02 
107, 4.891533e+01, -5.215639e+01, 3.069681e+01, 1.943126e+02, 1.781972e+02, 3.270591e+02 
108, 4.701696e+01, -5.053545e+01, 2.867578e+01, 1.955359e+02, 1.788389e+02, 3.246717e+02 
109, 4.543797e+01, -4.993447e+01, 2.587016e+01, 1.966754e+02, 1.794244e+02, 3.204584e+02 
110, 4.363572e+01, -4.856031e+01, 2.387539e+01, 1.979912e+02, 1.800416e+02, 3.166942e+02 
111, 4.188685e+01, -4.728941e+01, 2.197044e+01, 1.993577e+02, 1.806414e+02, 3.121483e+02 
112, 4.011927e+01, -4.582720e+01, 2.041936e+01, 2.008162e+02, 1.812319e+02, 3.074640e+02 
113, 3.840859e+01, -4.439909e+01, 1.907513e+01, 2.023239e+02, 1.817886e+02, 3.022792e+02 
114, 3.672919e+01, -4.285287e+01, 1.804728e+01, 2.038864e+02, 1.822989e+02, 2.972767e+02 
115, 3.505610e+01, -4.101143e+01, 1.738533e+01, 2.055007e+02, 1.827364e+02, 2.935850e+02 
116, 3.349119e+01, -3.921734e+01, 1.686504e+01, 2.070679e+02, 1.830433e+02, 2.904765e+02 
117, 3.225388e+01, -3.836974e+01, 1.617092e+01, 2.083790e+02, 1.831549e+02, 2.844623e+02 
118, 3.103456e+01, -3.707999e+01, 1.578593e+01, 2.095740e+02, 1.830447e+02, 2.817075e+02 
119, 3.005452e+01, -3.626632e+01, 1.539198e+01, 2.104198e+02, 1.826550e+02, 2.786412e+02 
120, 2.930993e+01, -3.586848e+01, 1.500888e+01, 2.108438e+02, 1.819710e+02, 2.758072e+02 
121, 2.870671e+01, -3.531570e+01, 1.469077e+01, 2.109028e+02, 1.810230e+02, 2.765038e+02 
122, 2.834513e+01, -3.500247e+01, 1.442704e+01, 2.105445e+02, 1.799073e+02, 2.790055e+02 
123, 2.827880e+01, -3.514546e+01, 1.423760e+01, 2.097698e+02, 1.787351e+02, 2.821706e+02 
124, 2.849973e+01, -3.568443e+01, 1.417447e+01, 2.086622e+02, 1.776081e+02, 2.860915e+02 
125, 2.903982e+01, -3.682148e+01, 1.415967e+01, 2.072420e+02, 1.765784e+02, 2.894105e+02 
126, 2.977764e+01, -3.799717e+01, 1.443711e+01, 2.057461e+02, 1.756997e+02, 2.944228e+02 
127, 3.053285e+01, -3.849197e+01, 1.555155e+01, 2.044485e+02, 1.749940e+02, 3.031242e+02 
128, 3.179227e+01, -4.071707e+01, 1.584143e+01, 2.026831e+02, 1.743354e+02, 3.056586e+02 
129, 3.311772e+01, -4.269165e+01, 1.656887e+01, 2.010637e+02, 1.737841e+02, 3.095888e+02 
130, 3.490177e+01, -4.622687e+01, 1.622923e+01, 1.991268e+02, 1.732472e+02, 3.090356e+02 
131, 3.681465e+01, -4.994059e+01, 1.585909e+01, 1.972752e+02, 1.727466e+02, 3.083100e+02 
132, 3.866846e+01, -5.303961e+01, 1.609814e+01, 1.956952e+02, 1.723156e+02, 3.099502e+02 
133, 4.076024e+01, -5.692021e+01, 1.574850e+01, 1.940453e+02, 1.718623e+02, 3.093069e+02 
134, 4.289471e+01, -6.074817e+01, 1.549319e+01, 1.925168e+02, 1.714255e+02, 3.090161e+02 
135, 4.506039e+01, -6.450621e+01, 1.533372e+01, 1.911007e+02, 1.710028e+02, 3.091057e+02 
136, 4.727083e+01, -6.828925e+01, 1.517420e+01, 1.897650e+02, 1.705832e+02, 3.092093e+02 
137, 4.949000e+01, -7.195847e+01, 1.512875e+01, 1.885285e+02, 1.701762e+02, 3.097648e+02 
138, 5.175173e+01, -7.569443e+01, 1.502425e+01, 1.873442e+02, 1.697635e+02, 3.101108e+02 
139, 5.404302e+01, -7.945615e+01, 1.488694e+01, 1.862124e+02, 1.693466e+02, 3.103565e+02 
